time,gesture,ax,ay,az,qw,qx,qy,qz,e0,e1,e2,e3,e4,e5,e6,e7
488.52474105358124,false,-0.99316406,-0.52246094,-0.03125,-0.37377074,-0.36492085,-0.52246094,-0.03125,-2,-3,34,14,1,0,0,-1
488.52504301071167,false,-0.95996094,-0.46923828,-0.0390625,-0.36987427,-0.3627942,-0.46923828,-0.0390625,2,-2,14,5,2,2,1,-2
488.52561807632446,false,-0.9350586,-0.47070312,-0.027832031,-0.36729074,-0.35868523,-0.47070312,-0.027832031,-1,-1,8,2,0,0,-2,-5
488.52625596523285,false,-0.9194336,-0.4892578,0.0073242188,-0.36584163,-0.35284126,-0.4892578,0.0073242188,-1,-1,-3,-3,2,1,2,-1
488.527281999588,false,-0.92578125,-0.5263672,0.0234375,-0.36498296,-0.3461235,-0.5263672,0.0234375,1,-1,1,1,0,-1,-2,-3
488.5408819913864,false,-0.91796875,-0.55566406,0.029785156,-0.36437076,-0.33928594,-0.55566406,0.029785156,-1,0,-2,-1,-1,-2,-2,0
488.54290103912354,false,-0.92041016,-0.57958984,0.024902344,-0.36350372,-0.33317107,-0.57958984,0.024902344,1,0,-2,-1,-2,-1,-1,-1
488.5720499753952,false,-0.9086914,-0.58740234,0.009765625,-0.3625395,-0.32787243,-0.58740234,0.009765625,-2,-1,-1,-1,-1,-3,-5,-4
488.60151302814484,false,-0.8808594,-0.60595703,0.0,-0.36132088,-0.3233578,-0.60595703,0.0,1,-1,-1,0,-1,-1,2,0
488.6034049987793,false,-0.8520508,-0.60058594,-0.012207031,-0.36003128,-0.3198108,-0.60058594,-0.012207031,-4,-1,-1,0,3,2,1,0
488.6326650381088,false,-0.8364258,-0.5703125,-0.026367188,-0.3591238,-0.31731555,-0.5703125,-0.026367188,0,0,-5,-2,0,-1,-1,-2
488.66130805015564,false,-0.83740234,-0.5698242,-0.037109375,-0.3588831,-0.3151824,-0.5698242,-0.037109375,-2,0,-1,-2,-3,-1,-2,-1
488.6631450653076,false,-0.8364258,-0.6010742,-0.033203125,-0.35942763,-0.3124927,-0.6010742,-0.033203125,1,-3,3,-2,-1,3,-1,-1
488.6912270784378,false,-0.85009766,-0.6074219,-0.029296875,-0.36083034,-0.30870768,-0.6074219,-0.029296875,0,-1,-1,3,1,-2,-2,-5
488.72108805179596,false,-0.92871094,-0.63671875,-0.02734375,-0.3638233,-0.3035828,-0.63671875,-0.02734375,0,0,-2,0,1,-1,1,3
488.7227920293808,false,-1.0541992,-0.6611328,0.001953125,-0.36767486,-0.2991936,-0.6611328,0.001953125,-1,1,-4,0,-1,-1,-4,2
488.75127696990967,false,-0.99365234,-0.7265625,0.024414062,-0.37016794,-0.2946085,-0.7265625,0.024414062,-2,-1,2,-1,-1,-2,0,-1
488.78115606307983,false,-0.8955078,-0.703125,0.0087890625,-0.37034318,-0.29106238,-0.703125,0.0087890625,-1,0,-1,-1,-4,-3,0,-2
488.7831300497055,false,-0.8847656,-0.6357422,-0.033203125,-0.3695496,-0.28892612,-0.6357422,-0.033203125,-1,-4,3,1,-1,0,-1,0
488.8113970756531,false,-0.85253906,-0.56689453,-0.047851562,-0.36943564,-0.2871625,-0.56689453,-0.047851562,1,-3,-3,0,-1,0,-1,0
488.84160804748535,false,-0.8095703,-0.51123047,-0.033691406,-0.36967966,-0.28484318,-0.51123047,-0.033691406,0,-1,0,0,-3,2,-2,-6
488.8447929620743,false,-0.80859375,-0.5205078,-0.0014648438,-0.36986184,-0.28148562,-0.5205078,-0.0014648438,1,1,-1,-2,0,-1,3,2
488.8713380098343,false,-0.84277344,-0.5566406,0.017578125,-0.36998904,-0.27764437,-0.5566406,0.017578125,-1,0,-3,2,1,0,-1,-3
488.9010519981384,false,-0.8803711,-0.6035156,0.03564453,-0.36981034,-0.2744128,-0.6035156,0.03564453,-2,1,-1,0,-3,-1,1,1
488.902911067009,false,-0.91503906,-0.6328125,0.038085938,-0.3688853,-0.27342921,-0.6328125,0.038085938,-1,-1,0,-4,-2,-2,-6,2
488.9316129684448,false,-0.94433594,-0.6455078,0.028808594,-0.36724827,-0.27514628,-0.6455078,0.028808594,-1,0,-3,-2,-3,-2,2,0
488.9612990617752,false,-0.9550781,-0.6347656,0.0146484375,-0.36516768,-0.27898738,-0.6347656,0.0146484375,1,-1,0,-1,-1,1,0,1
488.9630249738693,false,-0.9472656,-0.6118164,-0.0024414062,-0.3632622,-0.28379858,-0.6118164,-0.0024414062,1,-2,0,1,-1,1,-1,-1
488.9912450313568,false,-0.93359375,-0.5883789,-0.025390625,-0.36194313,-0.2885169,-0.5883789,-0.025390625,-2,-1,-1,-1,-2,0,2,-1
489.0210380554199,false,-0.9291992,-0.57470703,-0.03564453,-0.36151248,-0.29272562,-0.57470703,-0.03564453,-2,1,2,-1,1,-4,-4,-1
