time,gesture,ax,ay,az,qw,qx,qy,qz,e0,e1,e2,e3,e4,e5,e6,e7
9.619953989982605,false,-0.63134766,0.40478516,0.7246094,0.84125787,0.32684729,0.40478516,0.7246094,-3,0,0,-6,-2,-2,0,0
9.621263027191162,false,-0.625,0.40234375,0.7265625,0.8412869,0.32698062,0.40234375,0.7265625,1,-1,-1,-2,-3,-1,0,0
9.622575998306274,false,-0.6225586,0.4008789,0.72021484,0.8413936,0.32697466,0.4008789,0.72021484,-7,-2,-1,-6,-7,-3,-1,-2
9.624055027961731,false,-0.62890625,0.39941406,0.7348633,0.84150374,0.32684794,0.39941406,0.7348633,-2,-1,-1,-2,-5,1,0,1
9.639409065246582,false,-0.62597656,0.40234375,0.73339844,0.84159005,0.3267967,0.40234375,0.73339844,0,-1,-1,2,2,-1,-3,-1
9.669183015823364,false,-0.6220703,0.39990234,0.73291016,0.8417133,0.32673615,0.39990234,0.73291016,-1,-2,0,-2,1,-2,-3,-3
9.671059012413025,false,-0.62841797,0.39746094,0.7290039,0.84180903,0.3267259,0.39746094,0.7290039,2,0,0,-1,-2,-1,2,0
9.699351072311401,false,-0.6176758,0.390625,0.7265625,0.84192497,0.3265404,0.390625,0.7265625,3,1,-1,-3,-1,-2,0,-2
9.729264974594116,false,-0.62890625,0.3984375,0.7324219,0.8419442,0.3265479,0.3984375,0.7324219,-2,-1,-3,1,-2,-1,0,0
9.73089599609375,false,-0.6333008,0.3984375,0.734375,0.8420113,0.32655025,0.3984375,0.734375,-2,-2,0,3,0,0,3,0
9.75931203365326,false,-0.6303711,0.40039062,0.73339844,0.84202707,0.32667843,0.40039062,0.73339844,1,-2,0,-5,1,-1,-1,0
9.789245009422302,false,-0.6274414,0.4008789,0.73291016,0.8420042,0.3267916,0.4008789,0.73291016,1,-1,-1,0,2,0,-1,0
9.790870070457458,false,-0.6230469,0.40625,0.7314453,0.8420592,0.32691136,0.40625,0.7314453,-3,1,-2,0,1,-1,-1,0
13.86561906337738,false,-0.6220703,0.3955078,0.73291016,0.8414755,0.32222176,0.3955078,0.73291016,2,0,-2,-3,-1,0,0,0
13.866603970527649,false,-0.6191406,0.39892578,0.7392578,0.84149504,0.32202277,0.39892578,0.7392578,-4,-1,1,-6,-8,0,-2,-1
13.925454020500183,false,-0.62060547,0.38427734,0.7426758,0.8416296,0.32147822,0.38427734,0.7426758,0,2,-1,2,-1,0,-1,-1
13.926926970481873,false,-0.61816406,0.39013672,0.7373047,0.8416265,0.321416,0.39013672,0.7373047,0,1,-1,-3,-3,0,0,1
13.955765962600708,false,-0.6201172,0.39013672,0.73876953,0.84161586,0.32141194,0.39013672,0.73876953,-4,-6,-1,-5,-3,-3,-1,-2
13.985383033752441,false,-0.62353516,0.39208984,0.7402344,0.84161586,0.32141194,0.39208984,0.7402344,1,0,0,0,-2,1,-2,1
13.987452983856201,false,-0.6166992,0.3930664,0.7397461,0.8416323,0.3213572,0.3930664,0.7397461,0,-1,-2,1,1,1,1,-1
14.016035079956055,false,-0.62109375,0.390625,0.7392578,0.8416323,0.3213572,0.390625,0.7392578,0,2,0,-2,-4,-3,-3,-2
14.045886993408203,false,-0.62109375,0.390625,0.7446289,0.8416489,0.32130247,0.390625,0.7446289,-2,-2,-1,1,0,-1,-1,0
14.047831058502197,false,-0.62158203,0.39257812,0.7397461,0.8416489,0.32130247,0.39257812,0.7397461,-2,-1,-2,0,-2,1,-1,0
14.076356053352356,false,-0.6220703,0.390625,0.73876953,0.8416293,0.321295,0.390625,0.73876953,0,-3,0,-1,-1,0,0,-2
14.105236053466797,false,-0.62402344,0.3930664,0.73779297,0.8416293,0.321295,0.3930664,0.73779297,2,0,-1,3,2,-2,1,-1
14.106821060180664,false,-0.62060547,0.3876953,0.73828125,0.84163517,0.3212362,0.3876953,0.73828125,0,0,-2,-1,-3,-2,-1,-1
14.135735034942627,false,-0.6225586,0.39013672,0.73876953,0.84163517,0.3212362,0.39013672,0.73876953,0,-1,-1,0,-1,1,-1,0
14.165220022201538,false,-0.6196289,0.3881836,0.73535156,0.84163517,0.3212362,0.3881836,0.73535156,-1,2,-1,-3,6,1,1,-1
14.167338013648987,false,-0.62158203,0.38427734,0.7368164,0.8416516,0.32118142,0.38427734,0.7368164,2,-2,-1,-3,4,-3,-1,0
14.196048974990845,false,-0.6201172,0.38964844,0.734375,0.8416213,0.32116985,0.38964844,0.734375,-2,-1,-1,-1,-2,-2,-2,0
14.245351076126099,false,-0.6274414,0.39501953,0.7373047,0.8416213,0.32116985,0.39501953,0.7373047,1,0,-1,-3,-3,0,-1,1
14.246523976325989,false,-0.62109375,0.39257812,0.74658203,0.84163785,0.32111514,0.39257812,0.74658203,-2,0,-1,-1,1,-1,0,0
14.255769968032837,false,-0.6220703,0.38427734,0.7475586,0.84163785,0.32111514,0.38427734,0.7475586,0,-2,-1,1,-4,0,1,-1
14.285776972770691,false,-0.62402344,0.3876953,0.7441406,0.8416543,0.3210604,0.3876953,0.7441406,-2,5,1,-4,-3,0,-2,-1
14.28705096244812,false,-0.62353516,0.38720703,0.7470703,0.84164053,0.3209941,0.38720703,0.7470703,1,-2,0,-2,1,-2,-2,0
14.315754055976868,false,-0.6171875,0.39111328,0.73535156,0.84164053,0.3209941,0.39111328,0.73535156,-1,0,-1,-2,-2,0,-3,-3
14.34567105770111,false,-0.62402344,0.3930664,0.73828125,0.84164053,0.3209941,0.3930664,0.73828125,0,-3,-2,-4,-2,1,0,0
14.347225069999695,false,-0.62109375,0.39111328,0.73291016,0.84164053,0.3209941,0.39111328,0.73291016,-1,-3,-1,-2,-1,1,-1,-1
14.375668048858643,false,-0.6196289,0.38671875,0.7368164,0.841657,0.32093933,0.38671875,0.7368164,-1,2,-1,3,-5,-1,-1,-2
14.405696988105774,false,-0.6220703,0.3959961,0.73583984,0.841657,0.32093933,0.3959961,0.73583984,1,-3,-2,-1,-2,-3,0,-1
14.407168984413147,false,-0.6220703,0.3930664,0.73828125,0.841657,0.32093933,0.3930664,0.73828125,0,-3,0,-5,1,-2,1,-1
14.435770988464355,false,-0.6254883,0.39257812,0.7392578,0.84164625,0.32093525,0.39257812,0.7392578,-2,0,-1,-2,1,0,-1,-1
14.465667009353638,false,-0.62109375,0.38916016,0.73779297,0.8416267,0.3209278,0.38916016,0.73779297,3,0,0,1,1,0,1,-1
14.468538045883179,false,-0.6166992,0.39013672,0.73876953,0.8416433,0.32087305,0.39013672,0.73876953,1,-1,-1,-6,1,-2,-3,1
14.49590003490448,false,-0.6176758,0.390625,0.7451172,0.8416433,0.32087305,0.390625,0.7451172,-4,6,0,-3,2,1,-2,0
14.525405049324036,false,-0.6166992,0.39257812,0.74609375,0.8416597,0.3208183,0.39257812,0.74609375,0,-3,-1,-3,1,0,1,-2
14.527469992637634,false,-0.61865234,0.38671875,0.74658203,0.8416775,0.32080182,0.38671875,0.74658203,1,-12,1,-2,1,-1,-1,0
14.555745005607605,false,-0.62060547,0.3876953,0.7451172,0.841694,0.32074705,0.3876953,0.7451172,0,3,-2,3,-1,-3,-1,0
14.585437059402466,false,-0.62109375,0.38183594,0.7392578,0.8416744,0.3207396,0.38183594,0.7392578,-2,0,-1,-1,-1,2,0,-1
14.587380051612854,false,-0.6245117,0.3857422,0.7426758,0.84169096,0.32068488,0.3857422,0.7426758,0,-1,-1,1,1,0,-1,0
14.615993022918701,false,-0.6201172,0.39111328,0.7426758,0.84169096,0.32068488,0.39111328,0.7426758,0,-1,-1,-1,0,-2,0,-1
14.645557045936584,false,-0.62060547,0.39013672,0.73876953,0.8417074,0.3206301,0.39013672,0.73876953,0,-1,0,-1,1,2,-1,-1
14.647431015968323,false,-0.6245117,0.38964844,0.73535156,0.8416967,0.32062602,0.38964844,0.73535156,1,2,-1,-2,2,0,0,-2
14.675904035568237,false,-0.62060547,0.3876953,0.7416992,0.8416967,0.32062602,0.3876953,0.7416992,-1,-2,0,0,1,-3,-1,-1
14.706330060958862,false,-0.62109375,0.38720703,0.74316406,0.8416936,0.3205638,0.38720703,0.74316406,0,0,-2,-4,0,0,0,-1
