,time,gesture,ax,ay,az,qw,qx,qy,qz,e0,e1,e2,e3,e4,e5,e6,e7
0,19.598049998283386,0,0.17624589678281097,0.6207711900858026,0.6305929481526336,0.6831664608312439,0.34284078244239735,0.5667982470174857,0.5780178661516016,0.5058823529411764,0.49411764705882355,0.4980392156862745,0.5098039215686274,0.5019607843137255,0.4980392156862745,0.5058823529411764,0.4980392156862745
1,19.59879302978516,0,0.18152055842977924,0.6244088746716746,0.6322299028637842,0.6837816437921559,0.345103645908153,0.5709536574140581,0.579887797000431,0.5058823529411764,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5019607843137255
2,19.600490093231198,0,0.1893415866218888,0.6173153893567249,0.6385958527515558,0.6866345040308114,0.3505073619070119,0.5628506067152276,0.587159767322004,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.5058823529411764,0.5019607843137255,0.4980392156862745,0.49411764705882355
3,19.60144102573395,0,0.18952346302870143,0.623863223101291,0.6418697696238389,0.6879666614697195,0.3523226822579625,0.5703303471311151,0.5908996375299478,0.5058823529411764,0.5019607843137255,0.4980392156862745,0.5058823529411764,0.4980392156862745,0.49411764705882355,0.5019607843137255,0.5019607843137255
4,19.602991104125977,0,0.1957075216096967,0.6249545299670491,0.6404146987694828,0.6893927554327958,0.3541415939491195,0.5715769719521436,0.5892374767754327,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.5058823529411764,0.4980392156862745
5,19.618957996368405,0,0.20080029194988855,0.6287741021347066,0.6391415043219393,0.690952537460572,0.3558552844783979,0.575940156698173,0.5877830776049473,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.4980392156862745
6,19.62151908874512,0,0.2053473883697514,0.6336849774431312,0.6438704994985603,0.6926158726343962,0.3573873059569952,0.5815499620100885,0.5931851170776907,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.5058823529411764,0.4980392156862745,0.49411764705882355,0.5019607843137255,0.4980392156862745
7,19.649220108985897,0,0.20607493497190219,0.6360494713064508,0.6462349970868708,0.6944327929188985,0.35855644463446973,0.5842509774913179,0.5958861368140627,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.49411764705882355
8,19.678737044334408,0,0.20880320027380173,0.6367770104586198,0.6526009469746425,0.6963752654357845,0.35941526854033645,0.5850820621237178,0.6031581071356356,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.5058823529411764,0.49411764705882355,0.4980392156862745,0.4980392156862745
9,19.681064009666446,0,0.21171334943249576,0.6320480190069897,0.6549654445629529,0.6984370181051205,0.36000951620051874,0.5796800269061166,0.6058591268720074,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.5058823529411764,0.4980392156862745,0.5019607843137255
10,19.709250092506412,0,0.21280465629825374,0.6295016375618847,0.657148054569478,0.7005589044472026,0.3605054317744081,0.5767712370754304,0.6083523722589225,0.4980392156862745,0.5058823529411764,0.5019607843137255,0.49411764705882355,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.49411764705882355
11,19.738793015480038,0,0.21153146930069214,0.6322299028637842,0.6569661707126836,0.702718984947689,0.36097159539246376,0.579887797000431,0.608144602164608,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.49411764705882355,0.5098039215686274,0.4980392156862745,0.4980392156862745
12,19.741162061691284,0,0.20807566112163275,0.6415060019102499,0.6613313944507246,0.7047860054833468,0.36165010338294046,0.590484097341319,0.6131310971935804,0.49019607843137253,0.4980392156862745,0.5019607843137255,0.5058823529411764,0.49411764705882355,0.5019607843137255,0.4980392156862745,0.5019607843137255
13,19.76938509941101,0,0.20461986039255517,0.6458712219233,0.6640596597526242,0.7067158104412345,0.3625308157414399,0.5954705881151491,0.616247657118581,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5058823529411764,0.4980392156862745,0.4980392156862745,0.5019607843137255
14,19.79878807067871,0,0.20898508413059622,0.6424154249192133,0.6676973443384961,0.7085081062165249,0.3635436758030816,0.5915229520680333,0.6204030675151535,0.5019607843137255,0.49411764705882355,0.5019607843137255,0.49411764705882355,0.49411764705882355,0.5019607843137255,0.4980392156862745,0.4980392156862745
15,19.80112910270691,0,0.21280465629825374,0.6387777366083504,0.6693343064996286,0.7103073506393949,0.36476236561409203,0.5873675374163184,0.6222730068742677,0.5019607843137255,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.49019607843137253,0.49411764705882355,0.5019607843137255
16,19.82917809486389,0,0.21607856572055492,0.6422335447874097,0.6693343064996286,0.712039874429045,0.36634881461944396,0.5913151862288614,0.6222730068742677,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.4980392156862745,0.5058823529411764,0.5019607843137255,0.5019607843137255,0.5019607843137255
17,19.858779072761536,0,0.221898864037943,0.6469625325140489,0.6711531450675738,0.7137021756032602,0.3681149114828253,0.5967172171913201,0.6243507078174116,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.5058823529411764,0.4980392156862745,0.4980392156862745,0.4980392156862745,0.49411764705882355
18,19.861258029937748,0,0.22408148521944085,0.6551473284197474,0.6724263395151172,0.7153228699948463,0.3699562690502727,0.6060668969663219,0.625805106987897,0.4980392156862745,0.5019607843137255,0.49019607843137253,0.4980392156862745,0.5058823529411764,0.49411764705882355,0.49019607843137253,0.4980392156862745
19,19.889834046363827,0,0.22517279581018984,0.6566023992741036,0.6758821402441948,0.7168709503809545,0.3718029327803238,0.607729057720837,0.6297527472901552,0.49411764705882355,0.49411764705882355,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.4980392156862745,0.49411764705882355,0.5019607843137255
20,19.949234008789066,0,0.23244816125694304,0.6620589298779027,0.6777009825371307,0.7182787217007499,0.3737236189679953,0.6139621775708379,0.6318304524884415,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.49019607843137253,0.5019607843137255,0.4980392156862745,0.5019607843137255,0.4980392156862745
21,19.951043009758,0,0.22899236425285635,0.6646053113230076,0.6800654838504323,0.7195719233107597,0.37551701257003123,0.6168709674015243,0.6345314764799557,0.49411764705882355,0.5019607843137255,0.5019607843137255,0.5058823529411764,0.49411764705882355,0.49019607843137253,0.5019607843137255,0.5058823529411764
22,19.97940599918365,0,0.22971989223005262,0.658603129148825,0.6860676622996239,0.7219145409109817,0.3786325640262771,0.6100145372685799,0.6413879023577574,0.4980392156862745,0.4980392156862745,0.49411764705882355,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.49411764705882355
23,19.98207402229309,0,0.225900323787386,0.6536922501154095,0.68788650459256,0.7230575870551079,0.3800350376937537,0.604404727701522,0.6434656075560438,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.49411764705882355,0.4980392156862745,0.49411764705882355
24,20.009327054023746,0,0.22881047294608003,0.653146598545026,0.6860676622996239,0.7241487757785039,0.381463476240306,0.6037814174185788,0.6413879023577574,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.4980392156862745
25,20.03880500793457,0,0.22371771378086094,0.6493270301023594,0.6858857821678204,0.7251884772785607,0.3829177945630855,0.599418236927692,0.6411801365185855,0.5058823529411764,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.5058823529411764,0.5019607843137255,0.4980392156862745,0.4980392156862745
26,20.04132103919983,0,0.21789741546347285,0.6478719517980215,0.6829756330091263,0.7262709429599861,0.38439989045561346,0.5977560676628921,0.6378558064992705,0.5019607843137255,0.5019607843137255,0.4980392156862745,0.4980392156862745,0.5019607843137255,0.49411764705882355,0.49411764705882355,0.5058823529411764
